time[sec] pos_L_1[m] pos_L_2[m] pos_L_3[m] phi[deg] theta[deg] psi[deg] thrust[N] 
2.6475000000000000e+000 4.4455804161120773e+002 2.1141319547241153e+000 6.1212330756021061e-001 -5.6945959532370701e+001 7.4349418230432529e-001 1.5942549217664134e-001 0.0000000000000000e+000 
2.6499999999999999e+000 4.4510692688857688e+002 2.0944291119077150e+000 6.0748545594893244e-001 -5.6939652353715587e+001 7.4378183238820916e-001 1.4657783150569659e-001 0.0000000000000000e+000 
2.6524999999999999e+000 4.4565573556837433e+002 2.0748589775013926e+000 6.0287163328999327e-001 -5.6931313047106762e+001 7.4404016715808940e-001 1.3389007262307534e-001 0.0000000000000000e+000 
2.6549999999999998e+000 4.4620446763108168e+002 2.0554210319169215e+000 5.9828131988797395e-001 -5.6921127741778861e+001 7.4431189150143395e-001 1.2133409787794072e-001 0.0000000000000000e+000 
2.6575000000000002e+000 4.4675312304185411e+002 2.0361144894892647e+000 5.9371371385029192e-001 -5.6909337368921179e+001 7.4465690794228245e-001 1.0887712343289531e-001 0.0000000000000000e+000 
2.6600000000000001e+000 4.4730170174342629e+002 2.0169379264257827e+000 5.8916692954170458e-001 -5.6897180631386739e+001 7.4524521161208568e-001 9.6415314780193218e-002 0.0000000000000000e+000 
2.6625000000000001e+000 4.4785020370119997e+002 1.9978911237023169e+000 5.8464071046159916e-001 -5.6884728492303992e+001 7.4608040549476329e-001 8.3967029802889212e-002 0.0000000000000000e+000 
2.6650000000000000e+000 4.4839862892892495e+002 1.9789746398532486e+000 5.8013597442166542e-001 -5.6871555007423822e+001 7.4706271095593213e-001 7.1592559597781949e-002 0.0000000000000000e+000 
2.6675000000000000e+000 4.4894697736451667e+002 1.9601875222257945e+000 5.7565156919619653e-001 -5.6858199722126692e+001 7.4828423291924584e-001 5.9237778941915106e-002 0.0000000000000000e+000 
2.6699999999999999e+000 4.4949524900069201e+002 1.9415297296026779e+000 5.7118777189495518e-001 -5.6844359529224789e+001 7.4971694156905799e-001 4.6910637937040617e-002 0.0000000000000000e+000 
2.6724999999999999e+000 4.5004344385249431e+002 1.9230013121877647e+000 5.6674485370845673e-001 -5.6829844495714738e+001 7.5132765504184174e-001 3.4614026968280719e-002 0.0000000000000000e+000 
2.6749999999999998e+000 4.5059156192704449e+002 1.9046019812815018e+000 5.6232222741968485e-001 -5.6815006744905524e+001 7.5315181481785465e-001 2.2361620106195339e-002 0.0000000000000000e+000 
2.6775000000000002e+000 4.5113960326719655e+002 1.8863323554256795e+000 5.5792065735539609e-001 -5.6799480609209134e+001 7.5509093360814594e-001 1.0227866636964698e-002 0.0000000000000000e+000 
2.6800000000000002e+000 4.5168756783280594e+002 1.8681920772425826e+000 5.5353985625473001e-001 -5.6783231621639736e+001 7.5715453917788822e-001 -1.7883288598222605e-003 0.0000000000000000e+000 
2.6825000000000001e+000 4.5223545558579769e+002 1.8501808393215100e+000 5.4917991619865347e-001 -5.6765901470041193e+001 7.5932373614432214e-001 -1.3698519120637876e-002 0.0000000000000000e+000 
2.6850000000000001e+000 4.5278326658464164e+002 1.8322998920448583e+000 5.4484262213208012e-001 -5.6746561426406977e+001 7.6139896914079064e-001 -2.5365763757771474e-002 0.0000000000000000e+000 
2.6875000000000000e+000 4.5333100080223869e+002 1.8145487250380228e+000 5.4052735545118935e-001 -5.6725413454452990e+001 7.6342434907873569e-001 -3.6795412563713444e-002 0.0000000000000000e+000 
2.6899999999999999e+000 4.5387865820510990e+002 1.7969268996299803e+000 5.3623352985346173e-001 -5.6702657439075722e+001 7.6545242033865357e-001 -4.7988428647366368e-002 0.0000000000000000e+000 
2.6924999999999999e+000 4.5442623876162315e+002 1.7794340677768048e+000 5.3196075974520340e-001 -5.6678396699554106e+001 7.6750593029097791e-001 -5.8940324297835626e-002 0.0000000000000000e+000 
2.6949999999999998e+000 4.5497374245259402e+002 1.7620699301736664e+000 5.2770889962818046e-001 -5.6652555016928460e+001 7.6958599676125305e-001 -6.9652363254785174e-002 0.0000000000000000e+000 
2.6974999999999998e+000 4.5552116934560206e+002 1.7448359677557761e+000 5.2347992435997526e-001 -5.6624220743673831e+001 7.7149514981379685e-001 -7.9984852887185390e-002 0.0000000000000000e+000 
2.7000000000000002e+000 4.5606851940759810e+002 1.7277314213764328e+000 5.1927343299138329e-001 -5.6593354104862676e+001 7.7325885634823899e-001 -8.9984444563761923e-002 0.0000000000000000e+000 
2.7025000000000001e+000 4.5661579259627905e+002 1.7107550914326310e+000 5.1508841078143064e-001 -5.6560203482905791e+001 7.7495548038891149e-001 -9.9714826991781705e-002 0.0000000000000000e+000 
2.7050000000000001e+000 4.5716298893322539e+002 1.6939072147321781e+000 5.1092523567913872e-001 -5.6524624803911415e+001 7.7654515058086826e-001 -1.0913488385787305e-001 0.0000000000000000e+000 
2.7075000000000000e+000 4.5771010839344109e+002 1.6771874636155673e+000 5.0678362163628776e-001 -5.6486790671967270e+001 7.7805142888712175e-001 -1.1825121743665928e-001 0.0000000000000000e+000 
2.7100000000000000e+000 4.5825715093899908e+002 1.6605956180765276e+000 5.0266368430288821e-001 -5.6445786229981877e+001 7.7944738130293068e-001 -1.2703314293657819e-001 0.0000000000000000e+000 
2.7124999999999999e+000 4.5880411657967790e+002 1.6441318014957318e+000 4.9856583735660820e-001 -5.6401426310237532e+001 7.8069098257058500e-001 -1.3545251312213219e-001 0.0000000000000000e+000 
2.7149999999999999e+000 4.5935100524107594e+002 1.6277943765272767e+000 4.9448819979073733e-001 -5.6354337538492096e+001 7.8194735922647307e-001 -1.4358551050801405e-001 0.0000000000000000e+000 
2.7174999999999998e+000 4.5989781684270179e+002 1.6115815079612048e+000 4.9042926807007348e-001 -5.6304757111361795e+001 7.8334121901960385e-001 -1.5155269021428974e-001 0.0000000000000000e+000 
2.7200000000000002e+000 4.6044455133750677e+002 1.5954923890254946e+000 4.8638897941296477e-001 -5.6252290865711352e+001 7.8486029228454401e-001 -1.5939808558752908e-001 0.0000000000000000e+000 
2.7225000000000001e+000 4.6099120875415758e+002 1.5795276349592910e+000 4.8236855212138607e-001 -5.6196305249333776e+001 7.8638197659966558e-001 -1.6704825943506088e-001 0.0000000000000000e+000 
2.7250000000000001e+000 4.6153778909805101e+002 1.5636870232599733e+000 4.7836787876468634e-001 -5.6136943570982673e+001 7.8791152431983491e-001 -1.7448367495786685e-001 0.0000000000000000e+000 
2.7275000000000000e+000 4.6208429237584443e+002 1.5479702076620327e+000 4.7438700154197022e-001 -5.6074146345343223e+001 7.8944134185216985e-001 -1.8170462809305690e-001 0.0000000000000000e+000 
2.7300000000000000e+000 4.6263071865934523e+002 1.5323778882105898e+000 4.7042754993063340e-001 -5.6007099519868568e+001 7.9081889032860286e-001 -1.8864010102739820e-001 0.0000000000000000e+000 
2.7324999999999999e+000 4.6317706790922136e+002 1.5169089501185198e+000 4.6648874600577983e-001 -5.5936130864367627e+001 7.9211096216174148e-001 -1.9535423763636564e-001 0.0000000000000000e+000 
2.7349999999999999e+000 4.6372334006846404e+002 1.5015622170488285e+000 4.6256956692951690e-001 -5.5861766926149684e+001 7.9340855387450548e-001 -2.0191599741092928e-001 0.0000000000000000e+000 
2.7374999999999998e+000 4.6426953517712673e+002 1.4863378905790796e+000 4.5867098697362962e-001 -5.5783545047668667e+001 7.9462990991410865e-001 -2.0829483999342771e-001 0.0000000000000000e+000 
2.7400000000000002e+000 4.6481565328402172e+002 1.4712359916205031e+000 4.5479359159290311e-001 -5.5701287156796383e+001 7.9573028328831219e-001 -2.1445922477777929e-001 0.0000000000000000e+000 
2.7425000000000002e+000 4.6536169436251009e+002 1.4562553028517726e+000 4.5093644490367524e-001 -5.5615486744429631e+001 7.9679333506864503e-001 -2.2047577649000752e-001 0.0000000000000000e+000 
2.7450000000000001e+000 4.6590765838852104e+002 1.4413949835321915e+000 4.4709920734928232e-001 -5.5526306719158420e+001 7.9784582002747595e-001 -2.2637227376450256e-001 0.0000000000000000e+000 
2.7475000000000001e+000 4.6645354535407421e+002 1.4266545208493397e+000 4.4328158227492054e-001 -5.5434086128073702e+001 7.9891789292132476e-001 -2.3215034446576960e-001 0.0000000000000000e+000 
2.7500000000000000e+000 4.6699935525750681e+002 1.4120330753659118e+000 4.3948276822030152e-001 -5.5339402736073374e+001 8.0009621409292886e-001 -2.3784392418646527e-001 0.0000000000000000e+000 
2.7524999999999999e+000 4.6754508814562632e+002 1.3975309454327487e+000 4.3570375416729235e-001 -5.5241923973814245e+001 8.0129110222002264e-001 -2.4339963145368909e-001 0.0000000000000000e+000 
2.7549999999999999e+000 4.6809074401969326e+002 1.3831477372328749e+000 4.3194453368073482e-001 -5.5141814530318662e+001 8.0250697184817543e-001 -2.4881304427448656e-001 0.0000000000000000e+000 
2.7574999999999998e+000 4.6863632282090794e+002 1.3688817468624705e+000 4.2820345372288671e-001 -5.5039894657870335e+001 8.0389835761916273e-001 -2.5417616610042576e-001 0.0000000000000000e+000 
2.7599999999999998e+000 4.6918182461288933e+002 1.3547327458942817e+000 4.2448079731573785e-001 -5.4937573493845797e+001 8.0547758854059182e-001 -2.5952895232266715e-001 0.0000000000000000e+000 
2.7625000000000002e+000 4.6972724940008538e+002 1.3407003176998131e+000 4.2077651057599041e-001 -5.4835059871600180e+001 8.0724448616022138e-001 -2.6486225126367996e-001 0.0000000000000000e+000 
2.7650000000000001e+000 4.7027259716034484e+002 1.3267833107802574e+000 4.1708955076967413e-001 -5.4733391392189702e+001 8.0929352629815299e-001 -2.7025199123132998e-001 0.0000000000000000e+000 
2.7675000000000001e+000 4.7081786787167789e+002 1.3129806685020924e+000 4.1341919673297411e-001 -5.4633181361807694e+001 8.1170147783215485e-001 -2.7577239477991311e-001 0.0000000000000000e+000 
2.7700000000000000e+000 4.7136306153734193e+002 1.2992920795163059e+000 4.0976587086558425e-001 -5.4534389381748326e+001 8.1443153625618137e-001 -2.8144138688335896e-001 0.0000000000000000e+000 
2.7725000000000000e+000 4.7190817820984478e+002 1.2857179711653401e+000 4.0613091537315427e-001 -5.4436490653967638e+001 8.1734999312387913e-001 -2.8719581742975903e-001 0.0000000000000000e+000 
2.7749999999999999e+000 4.7245321792548327e+002 1.2722586390577106e+000 4.0251521357774322e-001 -5.4339231997807609e+001 8.2037220372018393e-001 -2.9298945128393000e-001 0.0000000000000000e+000 
2.7774999999999999e+000 4.7299818068059903e+002 1.2589139325923924e+000 3.9891905527753124e-001 -5.4242529815579068e+001 8.2345834193758149e-001 -2.9880234216565044e-001 0.0000000000000000e+000 
2.7799999999999998e+000 4.7354306651429044e+002 1.2456841384628063e+000 3.9534340481722552e-001 -5.4145866591966559e+001 8.2649827277554211e-001 -3.0455032714415953e-001 0.0000000000000000e+000 
2.7825000000000002e+000 4.7408787541895134e+002 1.2325686422793609e+000 3.9178785648860526e-001 -5.4049383278702479e+001 8.2950808951578026e-001 -3.1022088320075170e-001 0.0000000000000000e+000 
2.7850000000000001e+000 4.7463260734253566e+002 1.2195658436385202e+000 3.8825094919221215e-001 -5.3953477402879095e+001 8.3260867089201884e-001 -3.1588431413948420e-001 0.0000000000000000e+000 
2.7875000000000001e+000 4.7517726226266802e+002 1.2066745532752350e+000 3.8473190154513759e-001 -5.3858159410522937e+001 8.3585632385032971e-001 -3.2159510123051988e-001 0.0000000000000000e+000 
2.7900000000000000e+000 4.7572184015064312e+002 1.1938935969903213e+000 3.8122964255549618e-001 -5.3763633878318750e+001 8.3934364294872832e-001 -3.2738584566594731e-001 0.0000000000000000e+000 
2.7925000000000000e+000 4.7626634100901168e+002 1.1812226338292220e+000 3.7774439825255968e-001 -5.3669508314438382e+001 8.4304344527696096e-001 -3.3323422369068911e-001 0.0000000000000000e+000 
2.7949999999999999e+000 4.7681076487267114e+002 1.1686621911858879e+000 3.7427736369428999e-001 -5.3575185969871242e+001 8.4682787125889158e-001 -3.3905708625750025e-001 0.0000000000000000e+000 
2.7974999999999999e+000 4.7735511173502164e+002 1.1562123395907093e+000 3.7082888807523773e-001 -5.3480506684744967e+001 8.5065180688608411e-001 -3.4480251056779182e-001 0.0000000000000000e+000 
2.7999999999999998e+000 4.7789938160088877e+002 1.1438725547429414e+000 3.6739869206479625e-001 -5.3385477104788507e+001 8.5452072843964855e-001 -3.5044535617670536e-001 0.0000000000000000e+000 
2.8025000000000002e+000 4.7844357445329410e+002 1.1316413778990437e+000 3.6398566906268570e-001 -5.3290214582614027e+001 8.5850925165365821e-001 -3.5602635737481436e-001 0.0000000000000000e+000 
2.8050000000000002e+000 4.7898769029364166e+002 1.1195189560109640e+000 3.6059052307408024e-001 -5.3194353468164799e+001 8.6254518615384768e-001 -3.6151325941978890e-001 0.0000000000000000e+000 
2.8075000000000001e+000 4.7953172915580279e+002 1.1075058747998412e+000 3.5721450635551832e-001 -5.3097328317781916e+001 8.6651148424794222e-001 -3.6682132055545169e-001 0.0000000000000000e+000 
2.8100000000000001e+000 4.8007569099571958e+002 1.0956008715505305e+000 3.5385693322632505e-001 -5.2998561034535363e+001 8.7043337878366411e-001 -3.7198912677967400e-001 0.0000000000000000e+000 
2.8125000000000000e+000 4.8061957577914814e+002 1.0838028902888368e+000 3.5051703168778658e-001 -5.2898252251141152e+001 8.7436895868407072e-001 -3.7707709572412051e-001 0.0000000000000000e+000 
2.8149999999999999e+000 4.8116338349959625e+002 1.0721110670986178e+000 3.4719423993874443e-001 -5.2796282638242850e+001 8.7835926388388608e-001 -3.8209771734964193e-001 0.0000000000000000e+000 
2.8174999999999999e+000 4.8170711415572384e+002 1.0605246966807442e+000 3.4388824623928826e-001 -5.2692504621970670e+001 8.8241271579965630e-001 -3.8704326748463114e-001 0.0000000000000000e+000 
2.8199999999999998e+000 4.8225076775374907e+002 1.0490432516860437e+000 3.4059916403310808e-001 -5.2586599268146522e+001 8.8650578115476675e-001 -3.9191106484780436e-001 0.0000000000000000e+000 
2.8224999999999998e+000 4.8279434429868752e+002 1.0376668749286750e+000 3.3732786698141126e-001 -5.2478099310775136e+001 8.9055553250699304e-001 -3.9666880651758163e-001 0.0000000000000000e+000 
2.8250000000000002e+000 4.8333784379106646e+002 1.0263957552660656e+000 3.3407507107972378e-001 -5.2366749157883447e+001 8.9450218013194671e-001 -4.0127321086273915e-001 0.0000000000000000e+000 
2.8275000000000001e+000 4.8388126622586736e+002 1.0152292262326199e+000 3.3084039731997450e-001 -5.2252709529133661e+001 8.9837765988211193e-001 -4.0572929419943554e-001 0.0000000000000000e+000 
2.8300000000000001e+000 4.8442461158881468e+002 1.0041659633737368e+000 3.2762265804538515e-001 -5.2136440232429962e+001 9.0228359052540741e-001 -4.1009519489780250e-001 0.0000000000000000e+000 
2.8325000000000000e+000 4.8496787989876975e+002 9.9320547147492277e-001 3.2442218443685533e-001 -5.2017662086046315e+001 9.0618657540057890e-001 -4.1438994338016616e-001 0.0000000000000000e+000 
2.8350000000000000e+000 4.8551107115547109e+002 9.8234752342979448e-001 3.2123946010074178e-001 -5.1896171165399387e+001 9.1003905715568501e-001 -4.1860528652152273e-001 0.0000000000000000e+000 
2.8374999999999999e+000 4.8605418539169375e+002 9.7159137781066818e-001 3.1807394121682364e-001 -5.1772266646716986e+001 9.1388932829504532e-001 -4.2273302811126401e-001 0.0000000000000000e+000 
2.8399999999999999e+000 4.8659722263434730e+002 9.6093711732217457e-001 3.1492662671755056e-001 -5.1645542739854811e+001 9.1764828166087131e-001 -4.2673943049770030e-001 0.0000000000000000e+000 
2.8424999999999998e+000 4.8714018290108066e+002 9.5038499302104640e-001 3.1179858332916410e-001 -5.1515722390182901e+001 9.2122342855453687e-001 -4.3059320777984283e-001 0.0000000000000000e+000 
2.8450000000000002e+000 4.8768306620231499e+002 9.3993462242559644e-001 3.0869004646919507e-001 -5.1382800868222191e+001 9.2459987950870526e-001 -4.3430081799397208e-001 0.0000000000000000e+000 
2.8475000000000001e+000 4.8822587253722634e+002 9.2958478063935956e-001 3.0560023184472129e-001 -5.1247051675801551e+001 9.2784940282748041e-001 -4.3791517314036049e-001 0.0000000000000000e+000 
2.8500000000000001e+000 4.8876860193432645e+002 9.1933479458315048e-001 3.0252895606250263e-001 -5.1108630172027667e+001 9.3098524303735208e-001 -4.4144321045036811e-001 0.0000000000000000e+000 
2.8525000000000000e+000 4.8931125438701167e+002 9.0918428032723853e-001 2.9947657449540088e-001 -5.0967402359175487e+001 9.3397760933352125e-001 -4.4490182316565940e-001 0.0000000000000000e+000 
2.8550000000000000e+000 4.8985382990014489e+002 8.9913251293796748e-001 2.9644307932471747e-001 -5.0823361292834285e+001 9.3682283759598861e-001 -4.4832900189083402e-001 0.0000000000000000e+000 
2.8574999999999999e+000 4.9039632848967659e+002 8.8917846785555810e-001 2.9342776685604122e-001 -5.0676918375512585e+001 9.3959373867012785e-001 -4.5174848198921169e-001 0.0000000000000000e+000 
2.8599999999999999e+000 4.9093875007558171e+002 8.7932125667974503e-001 2.9043040425361255e-001 -5.0525716990994169e+001 9.4225151880155789e-001 -4.5509834270243321e-001 0.0000000000000000e+000 
2.8624999999999998e+000 4.9148109466769893e+002 8.6956019841275634e-001 2.8745100567667237e-001 -5.0369658288741249e+001 9.4478233657032740e-001 -4.5838146415209158e-001 0.0000000000000000e+000 
2.8650000000000002e+000 4.9202336224677060e+002 8.5989459825864856e-001 2.8448940105553788e-001 -5.0208131510050222e+001 9.4717623077571933e-001 -4.6157216841798276e-001 0.0000000000000000e+000 
2.8675000000000002e+000 4.9256555281219391e+002 8.5032455923645500e-001 2.8154648631141299e-001 -5.0040436876971356e+001 9.4933615583541398e-001 -4.6461777060308335e-001 0.0000000000000000e+000 
2.8700000000000001e+000 4.9310766635345408e+002 8.4084871235805281e-001 2.7862120176374106e-001 -4.9866812967804485e+001 9.5135501440904080e-001 -4.6754702455209890e-001 0.0000000000000000e+000 
